image,pipeline,pipeline_label,family,stratum,overlap_group,area_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P1384_0028.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,84,0.0044097900390625,0.1224489795918367,0.1406009244992296,0.24653833164471461,0.14764518925166137,0.7466393921683226,5.056984219754529
P1429_0003.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,3,0.0044965744018554,0.1645848640705363,0.0648586510973636,0.12181645147085979,0.06505841298740707,0.9547984858606101,14.676018704074817
P1474_0017.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,13,0.0007038116455078,0.1475409836065573,0.25229960578186594,0.40293809024134314,0.48120300751879697,0.34657039711191334,0.720216606498195
P1474_0018.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,17,0.0007667541503906,0.2191780821917808,0.15128205128205127,0.26280623608017817,0.4,0.1956882255389718,0.4892205638474295
P1809_0036.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,3,0.0006475448608398,0.09009009009009,0.38137082601054484,0.5521628498727735,0.44150559511698884,0.7368421052631579,1.66893039049236
P1854_0047.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,9,0.0042552947998046,0.1981735159817351,0.2551239508100722,0.40653188180404354,0.5573560767590618,0.3199510403916769,0.5740514075887393
P2285_0007.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,19,0.0025081634521484,0.2295081967213114,0.421978021978022,0.5935085007727975,0.5866433871671759,0.6005361930294906,1.0236818588025023
P2286_0004.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,91,0.0023612976074218,0.2222222222222222,0.10365853658536585,0.1878453038674033,0.33943427620632277,0.12985359643539146,0.3825588796944621
P2331_0001.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,53,0.0028228759765625,0.2057142857142857,0.03550890738730044,0.06858252427184466,0.03747718687661814,0.403380539058931,10.763362265874829
P2337_0001.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,11,0.0004472732543945,0.0862068965517241,0.0,0.0,0.0,0.0,0.0
P2363_0003.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,27,0.0012645721435546,0.2397260273972602,0.19148073022312373,0.32141641130405174,0.24143222506393863,0.48065173116089616,1.990835030549898
P2404_0002.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,30,0.0014076232910156,0.2347826086956521,0.1607843137254902,0.27702702702702703,0.17442684944457576,0.6727438468550593,3.8568824065633547
P2404_0027.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,15,0.0005922317504882,0.3555555555555555,0.13,0.23008849557522124,0.14145077720207253,0.6162528216704289,4.356659142212189
