dataset_id,model,bbox_source,detector_seed,reference_type,stratum,instance_count,source_scene_count,mean_iou,mean_dice,mean_precision,mean_recall,mean_boundary_iou,iou_ci_lower,iou_ci_upper,confidence_level,bootstrap_samples,success_at_iou_50,success_at_iou_75,success_at_iou_90
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam1,no_overlap__high_mask_area,1512,21,0.862081226006706,0.9225316394733948,0.9546346418326775,0.9016795600677286,,0.8453370379347406,0.8761850900879067,0.95,10000,0.9887566137566137,0.8981481481481481,0.4279100529100529
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam1,overlap__low_mask_area,1582,21,0.7046583391520977,0.8101629354280317,0.8323282134342317,0.8376943988511697,,0.6756607886965514,0.7421024689555448,0.95,10000,0.8748419721871049,0.49873577749683945,0.06637168141592921
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam1,overlap__high_mask_area,8435,20,0.7576912483445819,0.8506291152249243,0.865387370601658,0.865307760304998,,0.7203675194298865,0.8123249195394124,0.95,10000,0.9298162418494369,0.6285714285714286,0.14238292827504445
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam2,overall,12051,31,0.7707251750189499,0.8626900111027259,0.9163280885154309,0.8325667300668335,,0.7381774863238876,0.8144551102656714,0.95,10000,0.952369098000166,0.6433490996597793,0.16521450502033028
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam2,no_overlap__low_mask_area,522,25,0.8190751439950726,0.8971463789786287,0.9347718010241429,0.8706251171038183,,0.7984914591489345,0.8386540516709499,0.95,10000,0.9923371647509579,0.8180076628352491,0.15517241379310345
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam2,no_overlap__high_mask_area,1512,21,0.8764279883656921,0.9324927345738503,0.9599527056794417,0.9116834013110463,,0.8614308472155368,0.8877904200487226,0.95,10000,0.9966931216931217,0.951058201058201,0.4603174603174603
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam2,overlap__low_mask_area,1582,21,0.7282974026991685,0.833823559510569,0.8792807765468545,0.8161014527910785,,0.6927061794827818,0.7730185638021403,0.95,10000,0.9203539823008849,0.5335018963337548,0.07142857142857142
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam2,overlap__high_mask_area,8435,20,0.7567428867230499,0.8534592801601332,0.9143151434594448,0.81911767063538,,0.7219873325966224,0.8087602166780674,0.95,10000,0.9479549496147006,0.5979845880260818,0.13052756372258448
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam3,overall,12051,31,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam3,no_overlap__low_mask_area,522,25,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam3,no_overlap__high_mask_area,1512,21,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam3,overlap__low_mask_area,1582,21,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
isaid_small_vehicle,sam3,gt_bbox,,pseudo_sam3,overlap__high_mask_area,8435,20,1.0,1.0,1.0,1.0,,1.0,1.0,0.95,10000,1.0,1.0,1.0
