image,pipeline,pipeline_label,stratum,overlap_group,stratify_group,area_group,count_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P0887_0008.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.7641931684334511,0.8663372946988918,0.8730991791145203,0.8596793427852126,0.9846296541672188
P0887_0008.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,13,0.0078229904174804,0.0,0.7754323196183661,0.8735138039900584,0.8858310626702998,0.8615343845236518,0.9725718828673645
P1088_0000.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.17340138427362353,0.2955533998810902,0.1739859263898611,0.9809929372663067,5.638346489405899
P1088_0000.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.7707978102844836,0.8705655787553213,0.8500593824228029,0.892085583714167,1.0494391358537598
P1088_0000.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.7967649360813984,0.8868883403513866,0.8304178373969002,0.9515995014540922,1.1459285417532197
P1088_0000.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.7564300411522634,0.8613266949773026,0.8125057555944378,0.9163896967179062,1.1278562525965932
P1088_0000.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.196393980032782,0.3283098766969735,0.20515747418668603,0.8213543830494391,4.003531366846697
P1088_0000.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.17551971591329438,0.2986248780641304,0.1759688485073243,0.9856668051516411,5.601371001246365
P1088_0000.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.7130341350524837,0.8324809418122165,0.7773472697783385,0.896032405484005,1.1526796842542584
P1088_0000.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.3830027746377556,0.553871303314014,0.9731070496083551,0.3871001246364769,0.3977980889073536
P1088_0000.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,15,0.00994873046875,0.0,0.4217708012721863,0.593303506999567,0.9718676122931442,0.4269837972579975,0.43934358122143746
