image,pipeline,pipeline_label,family,stratum,overlap_group,area_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P1161_0007.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0164375305175781,0.0,0.48033420484255995,0.648953733922058,0.95935974571461,0.49031097702483173,0.5110814574147133
P1164_0009.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0008201599121093,0.0,0.865934065934066,0.928150765606596,0.9403341288782816,0.9162790697674419,0.9744186046511628
P1165_0011.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,14,0.0056943893432617,0.0,0.799618040252681,0.8886530612244898,0.8668577799012581,0.9115726009043711,1.0515826494724503
P1165_0013.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0006942749023437,0.0,0.6569987389659521,0.7929984779299848,0.8890784982935154,0.7156593406593407,0.804945054945055
P1166_0007.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,8,0.0033206939697265,0.0,0.717207875223728,0.8353186420488385,0.8673469387755102,0.805571510626077,0.9287765651924181
P1168_0011.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0004167556762695,0.0,0.0,0.0,0.0,0.0,0.0
P1170_0015.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,7,0.013218879699707,0.0,0.6208279687035754,0.7660627539641318,0.6643879173290937,0.904480196234038,1.3613736382656374
P1171_0016.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0012683868408203,0.0,0.29133089133089135,0.4512102874432678,0.30141485598787265,0.8969924812030076,2.9759398496240603
P1178_0008.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0114669799804687,0.0,0.0,0.0,0.0,0.0,0.0
P1179_0017.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0040187835693359,0.0,0.5902820355610056,0.7423614457831326,0.6250608667424119,0.913858566682487,1.46203132415757
P1179_0021.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0096998214721679,0.0,0.5709590100541376,0.7268923076923077,0.6236975499859194,0.8710058008062137,1.396519516271753
P1281_0007.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,6,0.0099029541015625,0.0,0.8325312800769971,0.9086134453781513,0.9010416666666666,0.9163135593220338,1.0169491525423728
P1375_0009.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,4,0.0031824111938476,0.0,0.8511003143755359,0.9195615253975606,0.9484076433121019,0.8924183398261912,0.9409649385675757
P1376_0019.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0032453536987304,0.0,0.9099887133182845,0.952873393411139,0.9581105169340464,0.9476932118718777,0.989127240669997
P1376_0020.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0032739639282226,0.0,0.917908349732921,0.9571973028437408,0.9634110357037474,0.9510632100203903,0.987183221672007
P1384_0025.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0002679824829101,0.0,0.7972972972972973,0.8872180451127819,0.9402390438247012,0.8398576512455516,0.8932384341637011
P1391_0008.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0082836151123046,0.0,0.8144728365900794,0.8977514792899408,0.92354516678841,0.8733594289661525,0.9456596822472945
P1391_0034.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0101575851440429,0.0,0.9252370868244176,0.9611669057867049,0.9795301686324203,0.9434794854943198,0.9631959440428128
P1393_0017.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0100564956665039,0.0,0.10448576573660037,0.18920255738545808,0.10471565158320575,0.9794215267899479,9.353153153153153
P1397_0002.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,10,0.0141048431396484,0.0,0.66003641966662,0.7952071555143025,0.6808264701632712,0.9557809330628804,1.4038539553752536
P1399_0029.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0007753372192382,0.0,0.0,0.0,0.0,0.0,120.95940959409594
P1399_0040.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.00653076171875,0.0,0.9447577729573391,0.9715942891136229,0.9898484848484849,0.954001168224299,0.9637850467289719
P1403_0010.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0074615478515625,0.0,0.4758580942622951,0.6448561634919946,0.488142941601524,0.9497699386503068,1.9456799591002045
P1403_0016.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0059919357299804,0.0,0.3576208178438662,0.5268346111719606,0.4622222222222222,0.6124462836224733,1.3250039789909278
P1414_0004.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0092840194702148,0.0,0.8828837762792543,0.9377995470585138,0.9622784262862084,0.9145351823317925,0.9503852080123266
P1437_0001.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0027599334716796,0.0,0.8439692616104243,0.9153832215981156,0.9622857142857143,0.8728403593642018,0.9070490670352453
P1437_0011.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,5,0.0095024108886718,0.0,0.8748069498069498,0.9332234979148433,0.9581351094196003,0.9095744680851063,0.9493175431553593
P1474_0021.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,7,0.0103721618652343,0.0,0.8749786507258753,0.9333211878302059,0.9247292418772564,0.9420742920191246,1.0187568959176168
P1493_0022.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0082321166992187,0.0,0.6098510367542481,0.7576490281781828,0.6328258505514991,0.9438137164040779,1.491427247451344
P1499_0004.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0072021484375,0.0,0.8263988522238164,0.9049489395129615,0.982173306464114,0.8389830508474576,0.8542108050847458
P1515_0009.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0012426376342773,0.0,0.3359683794466403,0.5029585798816568,0.7034482758620689,0.3914044512663085,0.5564082885648504
P1562_0020.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0005760192871093,0.0,0.841692789968652,0.9140425531914894,0.9404553415061296,0.8890728476821192,0.945364238410596
P1562_0022.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.000946044921875,0.0,0.6788461538461539,0.8087056128293242,0.9363395225464191,0.7116935483870968,0.7600806451612904
P1563_0001.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,8,0.0068531036376953,0.0,0.7911036709314839,0.8833700514053008,0.8489670216861286,0.9206790982465906,1.084469802393543
P1610_0019.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0001220703125,0.0,0.0,0.0,0.0,0.0,10.3203125
P1610_0024.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,31,0.0029430389404296,0.0,0.5240756663800515,0.6877291960507758,0.6088911088911089,0.7900194426441997,1.2974724562540505
P1617_0016.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0011882781982421,0.0,0.8443579766536965,0.9156118143459916,0.9653024911032029,0.8707865168539326,0.9020866773675762
P1656_0002.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,11,0.0012359619140625,0.0,0.5920990004759639,0.743796711509716,0.6071254270375793,0.9598765432098766,1.5810185185185186
P1656_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,10,0.000925064086914,0.0,0.6846321922796795,0.8127972330306961,0.6999255398361877,0.9690721649484536,1.3845360824742268
P1662_0019.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0008049011230468,0.0,0.8081725312145289,0.8939108600125549,0.9506008010680908,0.8436018957345972,0.8874407582938388
P1698_0006.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,5,0.0016975402832031,0.0,0.0,0.0,0.0,0.0,0.0
P1698_0010.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,9,0.0066499710083007,0.0,0.8262639527248851,0.9048680520601136,0.9074127487741563,0.9023375878388068,0.9944069984224867
P1707_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0026569366455078,0.0,0.9066067104808024,0.9510159651669086,0.9614820249449744,0.9407753050969131,0.9784637473079684
P1744_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0002899169921875,0.0,0.0,0.0,0.0,0.0,0.0
P1757_0019.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,7,0.0057401657104492,0.0,0.8354299245227171,0.9103370424125141,0.8843803853987153,0.9378634324638644,1.060475161987041
P1757_0023.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0018272399902343,0.0,0.6497873985311171,0.7877225866916588,0.7147108843537415,0.877348643006263,1.2275574112734864
P1809_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0036277770996093,0.0,0.7040658775090067,0.8263364542434309,0.9709013484740951,0.7192429022082019,0.7407991587802313
P1854_0039.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0117092132568359,0.0,0.5802108678021087,0.7343461301580784,0.9927837912850402,0.5826681870011402,0.5869034044632676
P1867_0015.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0009832382202148,0.0,0.8758109360518999,0.9337944664031621,0.9516616314199395,0.9165858389912707,0.9631425800193987
P1869_0024.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0015125274658203,0.0,0.3180059185067152,0.4825561312607945,0.33230256898192195,0.8808322824716267,2.6506935687263558
P1869_0044.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0101346969604492,0.0,0.4266590060327492,0.5981233135999355,0.5228104759222754,0.6987861108497224,1.336595464383175
P1869_0053.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0015249252319335,0.0,0.0,0.0,0.0,0.0,0.0
P1871_0023.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0115814208984375,0.0,0.7028844820413257,0.825522211816442,0.8165122835279903,0.8347332015810277,1.0223155467720686
P1872_0010.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0037508010864257,0.0,0.8114500442086648,0.8959121415497254,0.8613327076489911,0.9333841851004322,1.0836511568777014
P1872_0011.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0066394805908203,0.0,0.0,0.0,0.0,0.0,0.541798333812123
P1874_0012.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,8,0.012338638305664,0.0,0.8354458527907493,0.9103464986673128,0.9532307171853857,0.8711547379811408,0.9138970474571031
P1875_0009.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,4,0.0081367492675781,0.0,0.718321562110511,0.836073500967118,0.8632051922116825,0.8105954055321144,0.9390529770276606
P1875_0020.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,5,0.0111656188964843,0.0,0.8468671679197995,0.9170850861718007,0.9748052697374747,0.8658182439357704,0.888196105227195
P1972_0007.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0069684982299804,0.0,0.11531698287829709,0.20678781843830388,0.2626475548060708,0.17052141781853017,0.649240454358834
P2030_0012.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0119524002075195,0.0,0.7331444759206799,0.8460281137626675,0.8670742943295083,0.8259794143461262,0.9526051224766616
P2207_0009.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.001007080078125,0.0,0.8020735155513666,0.8901673640167364,0.9941588785046729,0.8058712121212122,0.8106060606060606
P2230_0000.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,5,0.010538101196289,0.0,0.7350550702620585,0.8472988354785045,0.8206411126187245,0.8757466063348416,1.0671493212669683
P2231_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.002634048461914,0.0,0.7680652680652681,0.8688200395517469,0.7973381730187538,0.9543808834178131,1.1969587255611875
P2249_0022.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0013561248779296,0.0,0.40513698630136985,0.5766512308067268,0.4412532637075718,0.8319268635724332,1.8853727144866386
P2269_0000.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0116958618164062,0.0,0.6415062947146581,0.7816068653287385,0.6673012576439368,0.9431669928245271,1.4134050880626223
P2523_0005.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,4,0.0024499893188476,0.0,0.7878235508567262,0.8813213703099511,0.9254817987152034,0.841183339820942,0.9089139743090697
P2550_0014.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0051708221435546,0.0,0.8930530164533821,0.9435055528730082,0.9902696128116765,0.900959055699004,0.9098118775359646
P2550_0019.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0062637329101562,0.0,0.6089453745570085,0.7569497189731126,0.7552288572294634,0.7586784409257004,1.0045676004872106
P2552_0001.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,8,0.0113859176635742,0.0,0.8655150145301905,0.9279099956728689,0.9598066421985498,0.8980651645866488,0.9356730044392327
P2552_0016.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,10,0.0156564712524414,0.0,0.8553092182030338,0.9220125786163522,0.9530000650068258,0.8929767923493939,0.9370165072790401
P2553_0009.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,5,0.0086183547973632,0.0,0.6695666314334499,0.8020843479107821,0.7162738105592763,0.9112537346464534,1.27221423038619
P2553_0012.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,4,0.005141258239746,0.0,0.865482679796026,0.9278914129512678,0.943273284783442,0.9130031534038212,0.9679094787608978
P2554_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0052852630615234,0.0,0.8076488623527514,0.893590430280307,0.8842756183745583,0.9031035727174306,1.0212919523637676
P2554_0006.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,9,0.0145292282104492,0.0,0.5725614910832897,0.7281896375179193,0.5968777539972303,0.9335740072202167,1.564095831965868
P2554_0007.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,7,0.0112295150756835,0.0,0.5693952033368092,0.725623733430783,0.5959292808032304,0.9274734607218683,1.556348195329087
P2557_0004.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0038909912109375,0.0,0.7295786758383491,0.8436490181456624,0.8557740796772567,0.8318627450980393,0.9720588235294118
P2557_0008.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,4,0.0125150680541992,0.0,0.7534323734422305,0.8593800192740122,0.9083269671504965,0.8154385430160787,0.8977367979882649
P2558_0010.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,7,0.0122547149658203,0.0,0.8244755763101327,0.9037945884456,0.9455117307038422,0.8656031128404669,0.9154863813229572
P2682_0005.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,4,0.0096921920776367,0.0,0.8627225732337737,0.9263028060437866,0.9695535233996773,0.8867460395552494,0.9145921479877989
P2691_0041.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0023260116577148,0.0,0.8882375928096913,0.9408112582781457,0.9498537400752194,0.931939319393194,0.981139811398114
P2748_0006.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0093297958374023,0.0,0.8464055528011899,0.9168143493904731,0.9658293731613488,0.8725339875293877,0.9034038638454461
P2778_0008.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0097990036010742,0.0,0.7698374531114744,0.8699527199608716,0.9849864632045287,0.778978102189781,0.7908515815085159
P2787_0011.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0157556533813476,0.0,0.7313068823984296,0.8448032984023364,0.9769548633184997,0.7441438169602325,0.7616972338236184
P2801_0013.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0126857757568359,0.0,0.5118981297254278,0.6771595515081329,0.5209784545601814,0.9670726206585476,1.856262216208089
P2801_0017.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0052099227905273,0.0,0.6136730665709672,0.7605915712220616,0.9688385269121813,0.6260296540362438,0.6461651107450119
P2802_0002.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0091428756713867,0.0,0.6427782796346482,0.7825502535589907,0.9445427728613569,0.6679879002816314,0.707207677062689
P2802_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0098218917846679,0.0,0.5918623755677974,0.743609981179042,0.9922229423201555,0.5946208369744636,0.5992814836391883
P2802_0006.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0132217407226562,0.0,0.010079510703363914,0.01995785598372369,0.015023885059986144,0.02971725331794576,1.978000577034045
P2802_0024.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0119333267211914,0.0,0.7986843148133471,0.888076143474046,0.9897848934289363,0.8053224646367777,0.8136338208263406
P5203_0632.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0003986358642578,0.0,0.6822262118491921,0.8110992529348986,0.7321772639691715,0.9090909090909091,1.2416267942583732
P5203_0634.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0023317337036132,0.0,0.7990835389495946,0.8883228840125392,0.8525761564497931,0.92719836400818,1.0875255623721882
P5203_0705.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.006026268005371,0.0,0.8688650306748467,0.9298317603610997,0.9657347425843846,0.896502611172654,0.9283114416838107
P5203_0735.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,5,0.0069007873535156,0.0,0.8823142669296515,0.9374781697520084,0.947873993501907,0.9273079049198453,0.9783029297954671
P5203_0803.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,3,0.0049934387207031,0.0,0.7926691729323309,0.8843451819230366,0.9804696582190189,0.8053857906799083,0.8214285714285714
P5203_1174.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0006532669067382,0.0,0.8122555410691004,0.8964028776978418,0.8836879432624114,0.9094890510948905,1.0291970802919708
P5789_0764.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,6,0.0039701461791992,0.0,0.4742245034590493,0.6433545261883137,0.869832173557102,0.5104491952918568,0.5868364160461206
P6637_1003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0005865097045898,0.0,0.660377358490566,0.7954545454545454,0.9523809523809523,0.6829268292682927,0.7170731707317073
P0022_0010.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,2,0.078042984008789,0.0539277566755164,0.43187819650727893,0.6032331486864476,0.6865636704119851,0.5379414066321041,0.7835273403110633
P0038_0007.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,2,0.0216646194458007,0.1218574200083554,0.36977840920302296,0.5399098229591323,0.40126761166545327,0.824932869657085,2.0558172293876833
P0042_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,13,0.0241498947143554,0.0120935232464391,0.8755741284541827,0.9336598486521207,0.9485683987274656,0.9192126793407375,0.9690526066163393
P0042_0005.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,9,0.0186643600463867,0.0034669748422081,0.9060752169720347,0.9507234645350602,0.9414357998096288,0.9601962086761024,1.0199274436666497
P0042_0006.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,13,0.0246896743774414,0.0131095962244362,0.830425888041659,0.907358110991445,0.9566372439797755,0.8629072778572257,0.902021412283075
P0171_0001.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,9,0.0381183624267578,0.0932718047065404,0.858587416284808,0.9239139453564867,0.8768223542116631,0.9763509281759651,1.1135105343587945
P0172_0000.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,13,0.0330009460449218,0.0223785166240409,0.7787963880629887,0.8756442202033646,0.9426838615082141,0.8175066466304474,0.8672118830193041
P0172_0001.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,8,0.020172119140625,0.0287834207496482,0.9016292922214436,0.9482703026394583,0.9245486391808138,0.9732413010590015,1.0526664145234492
P0179_0027.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,20,0.0546121597290039,0.0204724409448818,0.9197670389863226,0.9582069285573097,0.943378346363421,0.9735091242469222,1.031939229896097
P0183_0000.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,9,0.0259428024291992,0.0091525423728813,0.871605024914029,0.9313984663554381,0.9503386004514672,0.9131985294117647,0.9609191176470588
P0183_0010.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,10,0.028822898864746,0.0907130756198983,0.8944065571670989,0.9442604110329909,0.9651062359647608,0.9242960659100685,0.9577143235284387
P0183_0015.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,7,0.0204334259033203,0.0052097614477652,0.8088944176644379,0.8943522737041176,0.8288058631402851,0.9711565387846541,1.17175394380659
P0183_0018.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,12,0.0422754287719726,0.0047196526335661,0.8270157822095093,0.9053187063434714,0.8795124337892744,0.9326851496762841,1.0604570371540076
P0187_0004.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,8,0.0491371154785156,0.0026900952980568,0.7722800412034242,0.8715101713598556,0.9009240459122364,0.8439562145796133,0.936767331728903
P0187_0005.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,9,0.0541868209838867,0.0041231209735146,0.8215127277554678,0.9020115151956855,0.9349751647812046,0.8712930533800314,0.9318889807986765
P0190_0001.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,13,0.0337553024291992,0.1295888120392186,0.8439432322737054,0.915367911010001,0.9592544429995665,0.8753213730752931,0.912501765786128
P0218_0007.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,3,0.0899772644042968,0.054582464665036,0.36629536471433705,0.5361876709446666,0.5976159458051068,0.48621062449654473,0.8135837537626659
P0218_0011.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,4,0.0973310470581054,0.0533758339974062,0.5914726246722332,0.7433022918556932,0.6053861851462494,0.9625962379917602,1.5900531951504902
P0219_0003.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,15,0.0297794342041015,0.0219280759110118,0.841402476264505,0.9138713422080174,0.8633812847172767,0.970633446486902,1.1242234035739447
P0221_0005.png,yolo_sam3,SAM3 YOLO bbox,SAM3,overlap__high_mask_area,overlap,high_mask_area,44,0.0275135040283203,0.0323325635103926,0.8236623963828184,0.903305785123967,0.8971885901908475,0.9095069690035366,1.0137299771167048
